frames,fps,episode_length,value_loss,policy_entropy,PMM:episode_rewards,approx_kl_divergence,P01:episode_rewards,P09:episode_rewards,policy_loss,clip_fraction,explained_variance,grad_norm,advantage_norm,epoch_idx
3880960,239,353.94,0.010450065169425215,1.6989894211292267,248.75,0.0012299742646959544,75.0,577.5000000000002,-0.0009707879085908644,0.2119873046875,1.564621925354004e-08,0.05416497260434485,15.968717849254608,379
3891200,239,348.19,0.010101106483489275,1.692580895870924,217.5,0.0013921162146630194,50.0,457.5000000000006,-0.00142470739701821,0.2499267578125,7.82310962677002e-09,0.0541182391570462,15.968717712163926,380
3901440,239,348.29,0.010030946546430641,1.699866672605276,204.5,0.0012287023884397287,50.0,405.00000000000045,-0.0006706938707793597,0.19189453125,-5.587935447692871e-09,0.05380220292282796,15.968717747926712,381
3911680,239,337.97,0.010959966798509413,1.7179748341441154,186.0,0.001724411110717483,50.0,375.0,-0.0009848148765740916,0.292578125,-1.3411045074462891e-08,0.05771650461668739,15.968717730045318,382
3921920,239,344.29,0.012544630742922891,1.7207077644765376,208.25,0.0013330632646898267,72.50000000000001,377.5000000000002,-0.0008754974965995644,0.2272705078125,-2.6077032089233397e-09,0.055127417717333246,15.968717992305756,383
3932160,239,341.04,0.011301071220077574,1.7430796831846238,197.0,0.0016185592766191804,75.0,350.0,-0.0015950300337863154,0.29736328125,-1.7508864402770997e-08,0.058243121416392915,15.96871782541275,384
3942400,239,344.78,0.012893110616187187,1.733331286907196,227.5,0.0015975370119406308,75.0,435.00000000000085,-0.0012433997308107791,0.25283203125,-7.450580596923828e-09,0.05842929820028305,15.968718105554581,385
3952640,239,348.58,0.012231266139133367,1.7281376101076602,228.5,0.0013463584388432536,75.0,435.00000000000085,-0.0009081061834876891,0.222119140625,-1.9744038581848144e-08,0.057356911356296544,15.968717855215072,386
3962880,239,345.38,0.012325978743683663,1.7161911591887473,229.75,0.0014561940847215738,75.0,425.0,-0.001124326221179217,0.252294921875,7.078051567077636e-09,0.0554181827576987,15.968717980384827,387
3973120,239,351.22,0.013483242024085485,1.7208450980484487,251.75,0.0012690779968295373,75.0,502.5000000000002,-0.0007927049922727747,0.2112060546875,2.9802322387695314e-09,0.05703073212555125,15.968717914819717,388
3983360,239,353.24,0.011791397715569474,1.7223309956490993,244.25,0.0012470526785079983,75.0,450.0,-0.000866565350588644,0.21953125,1.2665987014770507e-08,0.055814334287396204,15.968717843294144,389
3993600,239,352.86,0.012083576057921163,1.702250913530588,237.25,0.0014247967058508948,75.0,425.0,-0.0011296489486994688,0.252392578125,-1.5273690223693846e-08,0.05667854640349372,15.968717867136002,390
4003840,239,352.76,0.014501305343583227,1.7060028672218324,254.0,0.0011673778085310004,75.0,452.50000000000017,-0.0010024750270531512,0.1954345703125,1.1175870895385742e-08,0.05516631008902616,15.968718022108078,391
4014080,239,342.48,0.01372449716727715,1.7089381948113442,242.75,0.0014351753657876997,100.0,402.5000000000002,-0.0008406871576880804,0.2298583984375,4.8428773880004884e-09,0.060015985278102035,15.96871770620346,392
4024320,239,347.56,0.014127071024267935,1.710064412653446,255.25,0.0011398460540192445,125.0,452.50000000000017,-0.0007408351837511872,0.1879638671875,1.601874828338623e-08,0.05571439357862229,15.968717855215072,393
4034560,239,347.78,0.013202154585451353,1.72235866189003,258.0,0.0014537800647303812,125.0,482.5000000000007,-0.001079870581816067,0.2599853515625,-4.097819328308106e-09,0.05581688744823889,15.968717974424361,394
4044800,239,356.57,0.01287672602920793,1.7396493591368198,255.5,0.0012429430279780717,125.0,482.5000000000007,-0.0008171676516212755,0.2044677734375,-1.862645149230957e-09,0.05549991145661494,15.968717765808105,395
4055040,239,356.27,0.011856572882970795,1.7424232341349124,251.25,0.0011413643563457753,100.0,550.0,-0.0007939591454487527,0.2064453125,4.097819328308106e-09,0.055163462794230914,15.968717861175538,396
4065280,239,356.36,0.012363158030711929,1.7523691773414611,244.25,0.0011585303522196,50.0,550.0,-0.0012403035681927577,0.2086669921875,-9.313225746154785e-09,0.05457347427657738,15.968717789649963,397
4075520,239,344.29,0.00984582686360227,1.7541524328291416,211.0,0.0012980534600117721,50.0,387.5000000000011,-0.0010251504765619757,0.2185791015625,-8.195638656616212e-09,0.05431329217245383,15.968717694282532,398
4085760,239,339.63,0.009462071947200456,1.753257691115141,205.0,0.001996313283513018,50.0,477.5000000000002,-0.0012518033778178505,0.303955078125,-1.4901161193847657e-09,0.056064690136084575,15.968717604875565,399
4096000,239,332.74,0.008973293273720628,1.7427808307111263,174.5,0.001429643804897296,50.0,330.0000000000004,-0.0009249098387954291,0.259716796875,-9.313225746154785e-09,0.053701832997934594,15.968717789649963,400
4106240,239,338.1,0.01061441433703294,1.7426379643380643,177.5,0.0015454009574568772,50.0,335.00000000000085,-0.001095494904438965,0.3021240234375,-6.7055225372314455e-09,0.05774457496064631,15.96871799826622,401
4116480,239,344.64,0.00813891064717609,1.751441864669323,180.5,0.001238244758883411,50.0,425.0,-0.000821059638474253,0.233837890625,-3.3527612686157227e-09,0.05248731978737381,15.968717497587203,402
4126720,239,340.69,0.008143555298829597,1.755976002663374,166.75,0.0014293691238663087,25.0,305.00000000000045,-0.0008359426792594604,0.2876708984375,-1.825392246246338e-08,0.05389969607016067,15.968717461824417,403
4136960,239,342.18,0.010032138781389222,1.7326344080269336,161.0,0.0012826544454355826,47.50000000000001,275.0,-0.0011104926808911842,0.2314208984375,8.195638656616212e-09,0.052698179923600805,15.96871787905693,404
4147200,239,334.65,0.008398768211372953,1.7203585021197796,145.5,0.0012992266970286437,25.0,275.0,-0.001012776550487615,0.251953125,-1.4528632164001465e-08,0.05406001397649064,15.968717533349992,405
4157440,239,342.55,0.01177764042849958,1.7161466933786869,171.0,0.0012255549639689888,50.0,350.0,-0.0008647777591249906,0.2141845703125,-3.725290298461914e-09,0.05585682525974961,15.968717765808105,406
4167680,239,345.08,0.010027968174836133,1.7151936933398246,186.0,0.0011928762918444135,50.0,407.5000000000006,-0.0008155028765031603,0.2269287109375,3.7252902984619143e-10,0.053847434900806866,15.96871770620346,407
4177920,239,351.18,0.011756264110226766,1.7227054066956042,218.75,0.0012847530702401854,72.50000000000001,500.0,-0.0009846480985288507,0.24638671875,4.8428773880004884e-09,0.057064436206710534,15.968717783689499,408
4188160,239,354.23,0.00999028563619504,1.7419918805360795,212.75,0.0014204677623808949,72.50000000000001,452.50000000000017,-0.0009872369810182136,0.2386962890625,-1.30385160446167e-08,0.051188440464482246,15.96871793270111,409
4198400,239,348.72,0.007349585760675836,1.7439590454101563,187.5,0.0015176880554804485,50.0,380.00000000000045,-0.0007561714348412352,0.2756591796875,-1.6391277313232423e-08,0.05206765585009941,15.968717527389526,410
4208640,239,344.73,0.008960563468826876,1.7499010518193245,155.75,0.0014250418684923715,25.0,275.0,-0.0008967199995822739,0.2507568359375,-2.4959444999694825e-08,0.052589358738912406,15.968717455863953,411
4218880,239,348.57,0.00842921058065258,1.7385838143527508,162.5,0.001230074947361004,25.0,305.00000000000045,-0.0009532536634651479,0.208642578125,1.1548399925231934e-08,0.05027510615868617,15.968717646598815,412
4229120,239,341.97,0.009795691301405896,1.7039811134338378,158.0,0.0012796061325616392,25.0,255.00000000000043,-0.0006938524304132443,0.2433837890625,-7.078051567077636e-09,0.053864562484189527,15.96871771812439,413
4239360,239,343.9,0.007629477491354919,1.6955424085259438,174.75,0.0012971052248701652,25.0,452.50000000000017,-0.0010226992357274868,0.2637939453125,-1.4901161193847656e-08,0.051797643832670194,15.968717640638351,414
4249600,239,337.21,0.008669924350942892,1.720923612266779,171.5,0.001330903196782174,25.0,475.0,-0.000915249457466416,0.2369384765625,-6.332993507385254e-09,0.053174779632822446,15.968717831373215,415
4259840,239,335.22,0.009630853029011632,1.7305166885256766,186.75,0.0013417912062550386,25.0,500.0,-0.0006780305604479509,0.2439697265625,-1.7136335372924803e-08,0.055225970293864904,15.968717473745347,416
4270080,239,333.12,0.007434895827827859,1.734377358853817,167.5,0.0014494246796118659,25.0,475.0,-0.0009998299414291979,0.286962890625,-8.940696716308593e-09,0.05228604069348386,15.968717515468597,417
4280320,239,333.89,0.009763958757139335,1.7586544200778007,168.75,0.0015239266591422051,25.0,425.0,-0.0010810367668455001,0.26494140625,1.4901161193847657e-09,0.05623719723802669,15.968717813491821,418
4290560,239,337.67,0.01014684561996546,1.7687923178076743,176.25,0.0012512492845587531,25.0,430.0000000000004,-0.0008524356002453714,0.250341796875,1.0430812835693359e-08,0.057096087845716306,15.968717622756959,419
4300800,239,336.49,0.009394543122471077,1.7387986831367015,174.25,0.0010939262177885212,25.0,425.0,-0.000699000015083584,0.222998046875,-7.450580596923828e-09,0.052984029229614184,15.968717616796493,420
4311040,239,341.34,0.010244956519454718,1.7395856387913227,199.0,0.0012363411730746065,50.0,500.0,-0.0010828564656549134,0.228662109375,-3.3527612686157227e-09,0.05518024577761592,15.96871789097786,421
4321280,239,339.89,0.009029614477913128,1.7073372989892959,173.5,0.0010458131433132678,47.50000000000001,302.5000000000002,-0.0006226544381206622,0.1995361328125,-5.960464477539063e-09,0.05283997191962174,15.968717724084854,422
4331520,239,338.68,0.006318015101714991,1.6758230373263359,164.75,0.0015531376037699828,25.0,300.0,-0.000840097230138781,0.268798828125,4.470348358154297e-09,0.051200130450339346,15.968717432022094,423
4341760,239,332.81,0.0077759734876053695,1.5839130297303199,142.5,0.0014166334880542308,25.0,300.0,-0.0012768397471518255,0.273681640625,7.82310962677002e-09,0.05023299009790015,15.968717831373215,424
4352000,239,329.32,0.005060092410542438,1.5282060459256173,127.0,0.0011237749725921732,0.0,277.5000000000002,-0.000538405232509831,0.20380859375,1.862645149230957e-09,0.0455074359548953,15.96871549487114,425
4362240,239,323.55,0.004552894508196914,1.584521269798279,106.0,0.0019732794951892174,0.0,250.0,-0.0007215274650661741,0.33984375,-9.313225746154785e-09,0.0489080319192715,15.968716818094254,426
4372480,239,312.22,0.003297975232384687,1.6224419958889484,70.0,0.0018717817085700972,0.0,152.50000000000023,-0.0007142896938603371,0.29453125,-6.7055225372314455e-09,0.04551249203670235,15.96868013739586,427
4382720,239,302.06,0.0035833426847393214,1.6610205441713333,56.25,0.0014194505144359936,0.0,100.0,-0.0005964675427094334,0.25673828125,2.2351741790771484e-09,0.048893329861710466,15.968687134981156,428
4392960,239,300.32,0.003497022881053624,1.6510704360902309,52.5,0.0014473618449613924,0.0,100.0,-0.0007215423273009946,0.26494140625,-1.3783574104309083e-08,0.048026353711069406,15.968709194660187,429
4403200,239,302.34,0.0034955377400137876,1.6817371718585492,56.25,0.0014429116360105353,0.0,100.0,-0.0009737614520417992,0.2864013671875,-1.4901161193847656e-08,0.047307637242174495,15.968710559606553,430
4413440,239,309.42,0.005597107560879522,1.682058571279049,68.75,0.001296010491299171,0.0,125.0,-0.0009640001262596343,0.2672119140625,-2.9802322387695314e-09,0.05169586139895055,15.968717527389526,431
4423680,239,314.02,0.005534260871672814,1.6926807761192322,84.25,0.0019274608763396373,0.0,175.0,-0.0009295998846937436,0.3393798828125,-1.0058283805847169e-08,0.05045748132581975,15.968712598085403,432
4433920,239,314.94,0.005742312354595924,1.7220247074961663,91.25,0.0016138268016959501,0.0,177.50000000000023,-0.0009201358330756193,0.2904541015625,1.601874828338623e-08,0.04980543429068801,15.96871709227562,433
4444160,239,310.89,0.005630194348054829,1.7270916536450387,87.0,0.0017421883640508895,0.0,175.0,-0.0008176959085176349,0.312548828125,-2.0116567611694337e-08,0.049392175559092616,15.96871646642685,434
4454400,239,312.18,0.006629791817636033,1.7350465103983879,85.0,0.0013432362770117833,25.0,175.0,-0.0006697977445583092,0.271484375,-1.4528632164001465e-08,0.05161195226586344,15.968717336654663,435
4464640,239,318.54,0.006881626507947658,1.728773895651102,93.0,0.0016073236907686804,25.0,200.0,-0.0011039889745006804,0.3013916015625,-7.078051567077636e-09,0.04879836391544854,15.968717741966248,436
4474880,239,325.41,0.007716993380017812,1.7301312699913978,116.0,0.0010694579901695533,25.0,225.0,-0.0005881619850697462,0.212646484375,-1.1175870895385742e-09,0.051867344229485024,15.968717736005782,437
4485120,239,328.99,0.008485362352803349,1.7049170173704624,131.5,0.001543187895117626,25.0,227.5000000000002,-0.0006764838624803815,0.268505859375,-1.862645149230957e-09,0.055900846959464366,15.968717604875565,438
4495360,239,328.23,0.009140003074980996,1.7230920575559139,147.25,0.0010623458114196183,25.0,252.50000000000023,-0.0010428881807456492,0.2330322265625,-1.862645149230957e-09,0.05129201963821658,15.968716865777969,439
4505600,239,325.87,0.008223320467232042,1.745203895866871,143.25,0.0014468683372115265,25.0,277.5000000000002,-0.0010721110316808335,0.2856201171875,-1.3783574104309083e-08,0.051664789915044904,15.968717026710511,440
4515840,239,326.68,0.0071453399436450125,1.7431277945637702,144.25,0.0014841725734584088,25.0,300.0,-0.0009333177389635239,0.279541015625,4.470348358154297e-09,0.05182636806907661,15.968716740608215,441
4526080,239,321.7,0.005812001437425352,1.729093573987484,119.5,0.001383391916203891,25.0,227.5000000000002,-0.0010459315933985635,0.28134765625,-1.4528632164001465e-08,0.04821007854716619,15.968717581033706,442
4536320,239,321.1,0.00656869996464593,1.7315778203308583,109.5,0.0012752629521230574,25.0,225.0,-0.000541565595085558,0.2273193359375,3.7252902984619143e-10,0.0502485509102565,15.968717324733735,443
4546560,239,315.03,0.006444259069712644,1.7255141116678714,89.0,0.0016168479809039126,0.0,200.0,-0.0011598516892263433,0.3144775390625,1.080334186553955e-08,0.04972599879056665,15.968716949224472,444
4556800,239,315.39,0.006942022555813309,1.7114634908735753,100.0,0.0011806785636636619,0.0,200.0,-0.0007896807266661199,0.260546875,0.0,0.05263945159635487,15.968717563152314,445
4567040,239,320.75,0.007551372572777382,1.7473465129733086,116.5,0.0014319648647386884,0.0,227.5000000000002,-0.0008804384582617786,0.294775390625,-1.564621925354004e-08,0.05202812808805576,15.968717324733735,446
4577280,239,325.31,0.008586338333043387,1.766578833013773,137.5,0.0017416374892150089,25.0,250.0,-0.0013092860957840458,0.3341552734375,1.7881393432617187e-08,0.05254862992467492,15.968717819452285,447
4587520,239,331.48,0.008982811642069067,1.7567945085465908,152.0,0.0014272637292606304,22.500000000000007,327.5000000000002,-0.001152064038979006,0.3115966796875,-7.078051567077636e-09,0.05579543609348914,15.968716371059418,448
4597760,239,326.85,0.009888461679656757,1.74229072406888,154.0,0.0010129400665675804,25.0,280.00000000000045,-0.0006232224925042829,0.2169189453125,-9.313225746154785e-09,0.054314558053478436,15.968717610836029,449
4608000,239,327.47,0.011679315990477335,1.7299834489822388,154.0,0.0009103388965172599,25.0,277.5000000000002,-0.0007147160682507092,0.1971435546875,-1.1920928955078126e-08,0.053556083360851804,15.968717688322068,450
4618240,239,330.51,0.010303076101445185,1.7280048578977585,166.0,0.0011374891463958648,25.0,300.0,-0.0008852793827827555,0.2356689453125,-1.0058283805847169e-08,0.05246937996971002,15.968717920780183,451
4628480,239,339.57,0.013221183617861242,1.7219376258552075,195.25,0.0011191421908165466,50.0,327.5000000000002,-0.0010862671802897238,0.25439453125,-1.1175870895385742e-09,0.05685003555537196,15.96871793270111,452
4638720,239,344.65,0.01332138193101855,1.6979593887925148,218.75,0.0008940944569076237,75.0,350.0,-0.0006731093460984993,0.2017333984375,-2.6077032089233397e-09,0.05516308777083669,15.968717783689499,453
4648960,239,343.97,0.011864708582288585,1.7098388254642487,233.0,0.001156529083687019,75.0,510.00000000000085,-0.0010435207008413273,0.2464599609375,2.2351741790771484e-09,0.05466236259892534,15.968717807531357,454
4659200,239,350.53,0.012746596366923768,1.708334633708,266.75,0.0011690144793874424,75.0,600.0,-0.0010263615829899208,0.24208984375,-1.30385160446167e-08,0.054965880261217084,15.96871766448021,455
4669440,239,352.91,0.011589803187234793,1.7049766451120376,276.5,0.0012637395771491811,75.0,600.0,-0.0009858093930233736,0.2573974609375,-8.195638656616212e-09,0.059467264869371525,15.968717986345291,456
4679680,239,346.71,0.009998999814069976,1.6901448987424375,255.5,0.0012080364987866687,50.0,575.0,-0.0009483637932135025,0.24619140625,1.4901161193847657e-09,0.05331959150758074,15.968717235326768,457
